1,1,3,3,2,86
2,1,3,3,2,86
3,1,3,3,2,85
4,1,2,2,1,106
5,1,1,2,1,106
6,1,1,1,1,107
7,1,1,1,1,107
8,1,0,0,0,107
1,2,4,4,3,87
2,2,2,2,2,105
3,2,2,2,2,106
4,2,2,2,1,106
5,2,2,2,1,107
6,2,1,0,1,107
7,2,1,1,1,107
8,2,0,0,0,107
1,3,4,3,3,104
2,3,2,2,2,105
3,3,2,2,2,106
4,3,2,0,1,106
5,3,2,0,1,107
6,3,1,0,1,107
7,3,1,1,1,107
8,3,0,1,0,120
1,4,4,3,3,105
2,4,4,3,3,105
3,4,2,0,2,106
4,4,2,0,2,107
5,4,2,0,1,107
6,4,1,0,1,120
7,4,1,0,1,120
8,4,1,1,0,120
1,5,4,4,3,105
2,5,4,3,3,106
3,5,2,0,2,107
4,5,2,0,2,107
5,5,1,0,1,120
6,5,1,0,1,120
7,5,1,0,1,120
8,5,1,1,1,120
1,6,4,4,3,106
2,6,4,3,3,107
3,6,4,0,3,107
4,6,2,0,2,120
5,6,2,0,2,120
6,6,1,0,1,120
7,6,1,0,1,120
8,6,1,1,1,120
1,7,4,4,4,106
2,7,4,3,3,107
3,7,3,0,3,120
4,7,3,0,3,120
5,7,2,0,2,120
6,7,2,0,1,120
7,7,1,0,1,120
8,7,1,1,1,120
1,8,5,4,4,120
2,8,4,0,3,120
3,8,3,0,3,120
4,8,3,0,3,120
5,8,2,0,2,120
6,8,2,0,2,120
7,8,1,0,1,120
8,8,1,1,1,120
1,9,5,4,4,120
2,9,4,3,3,120
3,9,4,0,3,120
4,9,3,0,3,120
5,9,3,0,3,120
6,9,2,0,2,120
7,9,2,0,2,120
8,9,1,1,1,120
1,10,5,4,5,120
2,10,5,4,4,120
3,10,4,0,3,120
4,10,3,0,3,120
5,10,3,0,3,120
6,10,2,0,2,120
7,10,2,0,2,120
8,10,2,1,1,120
1,11,5,4,5,120
2,11,5,0,5,120
3,11,5,0,4,120
4,11,4,0,3,120
5,11,3,0,3,120
6,11,3,0,3,120
7,11,2,0,2,120
8,11,2,2,2,120
1,12,5,4,5,120
2,12,5,4,5,120
3,12,5,0,4,120
4,12,4,0,3,120
5,12,4,0,3,120
6,12,3,0,3,120
7,12,2,0,2,120
8,12,2,2,2,120
1,13,5,4,5,120
2,13,5,0,5,120
3,13,5,0,5,120
4,13,5,0,4,120
5,13,4,0,3,120
6,13,3,0,3,120
7,13,3,0,3,120
8,13,2,2,2,120
1,14,5,4,5,120
2,14,5,0,5,120
3,14,5,0,5,120
4,14,5,0,4,120
5,14,4,0,3,120
6,14,3,0,3,120
7,14,3,0,3,120
8,14,2,2,2,120
1,15,5,4,5,120
2,15,5,4,5,120
3,15,5,0,5,120
4,15,5,0,4,120
5,15,4,0,3,120
6,15,3,0,3,120
7,15,3,0,3,120
8,15,2,2,2,120
1,16,5,4,5,120
2,16,5,4,5,120
3,16,5,0,5,120
4,16,5,0,4,120
5,16,4,0,3,120
6,16,3,0,3,120
7,16,3,2,3,120
8,16,2,2,2,120
1,17,5,4,5,120
2,17,5,4,5,120
3,17,5,0,4,120
4,17,4,0,3,120
5,17,4,0,3,120
6,17,3,0,3,120
7,17,3,2,3,120
8,17,2,2,2,120
1,18,5,4,4,120
2,18,5,0,4,120
3,18,4,0,3,120
4,18,4,0,3,120
5,18,3,0,3,120
6,18,3,0,3,120
7,18,2,2,2,120
8,18,2,2,2,120
1,19,4,3,3,120
2,19,4,0,3,120
3,19,4,0,3,120
4,19,3,0,3,120
5,19,3,0,3,120
6,19,3,0,3,120
7,19,2,0,2,120
8,19,2,1,1,120
1,20,3,3,3,120
2,20,3,0,3,120
3,20,3,0,3,120
4,20,3,0,3,120
5,20,3,0,3,120
6,20,2,0,2,120
7,20,2,0,2,120
8,20,1,1,1,120
