1,1,0,0,0,4
2,1,0,0,0,4
3,1,0,0,0,4
4,1,0,0,0,5
5,1,0,0,0,5
6,1,0,0,0,5
7,1,0,0,0,5
8,1,0,0,0,5
1,2,0,0,0,4
2,2,0,0,0,4
3,2,0,0,0,4
4,2,0,0,0,4
5,2,0,0,0,5
6,2,0,0,0,5
7,2,0,0,0,5
8,2,0,0,0,5
1,3,0,1,1,4
2,3,0,1,1,4
3,3,0,1,1,4
4,3,0,0,0,4
5,3,0,0,0,5
6,3,0,0,0,5
7,3,0,0,0,5
8,3,0,0,0,5
1,4,2,2,2,3
2,4,2,2,2,4
3,4,2,0,2,4
4,4,1,0,1,4
5,4,0,0,1,4
6,4,0,0,0,5
7,4,0,0,0,5
8,4,0,0,0,5
1,5,3,3,3,3
2,5,4,4,4,3
3,5,3,0,3,3
4,5,3,0,3,4
5,5,1,0,1,4
6,5,0,0,0,5
7,5,0,0,0,5
8,5,0,0,0,6
1,6,6,6,6,2
2,6,6,6,6,2
3,6,6,0,6,2
4,6,4,0,4,3
5,6,2,0,3,5
6,6,1,0,1,5
7,6,0,0,0,6
8,6,0,0,0,6
1,7,8,7,8,1
2,7,8,8,8,0
3,7,8,0,8,1
4,7,5,0,5,4
5,7,3,0,3,5
6,7,2,0,2,6
7,7,0,0,1,6
8,7,0,0,0,6
1,8,8,7,8,1
2,8,9,0,8,0
3,8,8,0,8,2
4,8,7,0,8,5
5,8,4,0,5,6
6,8,3,0,3,7
7,8,1,0,2,7
8,8,0,0,0,17
1,9,6,6,6,3
2,9,8,7,8,3
3,9,7,0,8,5
4,9,7,0,8,7
5,9,5,0,6,8
6,9,4,0,4,8
7,9,2,0,2,17
8,9,0,0,1,17
1,10,4,4,4,4
2,10,7,6,7,6
3,10,7,0,8,8
4,10,6,0,7,12
5,10,6,0,7,10
6,10,4,0,6,16
7,10,2,0,4,17
8,10,1,1,2,18
1,11,3,3,3,6
2,11,4,0,5,7
3,11,6,0,7,9
4,11,6,0,7,12
5,11,6,0,7,13
6,11,6,0,7,17
7,11,4,0,6,18
8,11,2,2,4,19
1,12,2,2,2,6
2,12,3,3,4,7
3,12,4,0,6,15
4,12,6,0,7,15
5,12,6,0,7,16
6,12,6,0,7,19
7,12,6,0,7,20
8,12,4,2,6,20
1,13,1,1,1,6
2,13,1,0,2,16
3,13,2,0,4,16
4,13,4,0,6,17
5,13,6,0,7,18
6,13,6,0,7,22
7,13,6,0,7,23
8,13,5,4,7,25
1,14,0,0,0,17
2,14,0,0,1,17
3,14,1,0,2,17
4,14,2,0,4,18
5,14,4,0,6,20
6,14,6,0,7,22
7,14,6,0,7,24
8,14,5,4,7,26
1,15,0,0,0,17
2,15,0,0,0,17
3,15,0,0,1,18
4,15,1,0,2,19
5,15,2,0,4,20
6,15,5,0,7,26
7,15,5,0,7,27
8,15,5,4,7,28
1,16,0,0,0,17
2,16,0,0,0,18
3,16,0,0,0,18
4,16,1,0,2,19
5,16,2,0,3,28
6,16,4,0,4,28
7,16,5,3,7,29
8,16,5,3,7,31
1,17,0,0,0,18
2,17,0,0,0,18
3,17,0,0,0,18
4,17,0,0,0,29
5,17,1,0,2,29
6,17,2,0,4,30
7,17,4,2,6,31
8,17,5,3,7,33
1,18,0,0,0,18
2,18,0,0,0,18
3,18,0,0,0,29
4,18,0,0,0,29
5,18,0,0,1,30
6,18,1,0,3,30
7,18,3,2,4,32
8,18,5,3,7,34
1,19,0,0,0,29
2,19,0,0,0,29
3,19,0,0,0,29
4,19,0,0,0,30
5,19,0,0,0,30
6,19,1,0,2,31
7,19,2,0,4,32
8,19,4,2,6,33
1,20,0,0,0,29
2,20,0,0,0,30
3,20,0,0,0,30
4,20,0,0,0,30
5,20,0,0,0,30
6,20,0,0,1,31
7,20,1,0,3,40
8,20,3,2,5,39
