1,1,4,4,3,64
2,1,4,4,3,65
3,1,5,5,4,65
4,1,7,6,5,67
5,1,8,7,6,68
6,1,8,7,6,70
7,1,8,7,6,72
8,1,8,8,6,70
1,2,4,4,3,64
2,2,4,4,3,65
3,2,5,5,4,66
4,2,6,6,5,67
5,2,8,7,6,68
6,2,8,0,6,70
7,2,8,7,6,71
8,2,8,7,6,70
1,3,4,4,3,64
2,3,4,4,3,65
3,3,5,5,4,66
4,3,6,0,5,67
5,3,8,0,6,68
6,3,8,0,6,69
7,3,8,7,6,69
8,3,8,7,6,69
1,4,3,3,2,79
2,4,4,4,3,78
3,4,5,0,4,66
4,4,6,0,4,66
5,4,8,0,6,67
6,4,8,0,6,68
7,4,8,0,6,68
8,4,8,7,6,68
1,5,3,3,2,79
2,5,4,4,2,79
3,5,4,0,4,78
4,5,6,0,4,78
5,5,7,0,5,77
6,5,7,0,6,77
7,5,7,0,6,77
8,5,7,7,6,77
1,6,3,3,2,80
2,6,4,4,2,80
3,6,4,0,4,79
4,6,6,0,4,79
5,6,7,0,5,78
6,6,7,0,6,78
7,6,7,0,6,78
8,6,7,7,6,78
1,7,3,3,2,81
2,7,4,4,2,81
3,7,4,0,4,80
4,7,5,0,4,80
5,7,7,0,5,80
6,7,7,0,6,80
7,7,7,0,6,80
8,7,7,7,6,80
1,8,3,3,2,82
2,8,4,0,2,82
3,8,4,0,4,81
4,8,4,0,4,81
5,8,6,0,4,81
6,8,7,0,6,81
7,8,7,0,6,81
8,8,7,6,6,81
1,9,3,3,2,83
2,9,3,3,2,83
3,9,4,0,2,82
4,9,4,0,4,82
5,9,6,0,4,83
6,9,7,0,5,83
7,9,7,0,6,83
8,9,7,6,6,83
1,10,3,3,2,83
2,10,3,3,2,83
3,10,4,0,2,84
4,10,4,0,4,84
5,10,5,0,4,84
6,10,7,0,5,84
7,10,7,0,5,84
8,10,7,6,5,84
1,11,2,2,2,84
2,11,3,0,2,84
3,11,4,0,2,85
4,11,4,0,4,85
5,11,5,0,4,85
6,11,7,0,5,85
7,11,7,0,5,86
8,11,7,6,5,86
1,12,2,2,2,85
2,12,3,3,2,85
3,12,4,0,2,86
4,12,4,0,4,86
5,12,5,0,4,86
6,12,7,0,5,87
7,12,7,0,5,87
8,12,7,6,5,87
1,13,2,2,2,86
2,13,3,0,2,86
3,13,3,0,2,86
4,13,4,0,3,87
5,13,5,0,4,87
6,13,6,0,5,88
7,13,7,0,5,89
8,13,7,6,5,89
1,14,2,2,2,86
2,14,3,0,2,87
3,14,3,0,2,87
4,14,4,0,3,88
5,14,5,0,4,89
6,14,6,0,5,89
7,14,7,0,5,90
8,14,7,6,5,90
1,15,2,2,1,87
2,15,3,3,2,87
3,15,3,0,2,88
4,15,4,0,3,89
5,15,5,0,4,89
6,15,6,0,5,90
7,15,6,0,5,91
8,15,6,6,5,92
1,16,2,2,1,87
2,16,3,3,2,88
3,16,3,0,2,88
4,16,4,0,3,89
5,16,4,0,4,90
6,16,5,0,4,91
7,16,6,5,5,92
8,16,6,5,5,93
1,17,2,2,1,87
2,17,3,3,2,88
3,17,3,0,2,89
4,17,3,0,2,89
5,17,4,0,4,90
6,17,5,0,4,92
7,17,6,5,5,93
8,17,6,5,5,94
1,18,2,2,1,88
2,18,3,0,2,88
3,18,3,0,2,89
4,18,3,0,2,90
5,18,4,0,3,91
6,18,5,0,4,92
7,18,6,5,5,93
8,18,6,5,5,94
1,19,1,1,1,103
2,19,1,0,1,103
3,19,2,0,1,102
4,19,2,0,2,101
5,19,4,0,3,100
6,19,4,0,3,99
7,19,6,0,5,98
8,19,6,5,5,97
1,20,1,1,1,104
2,20,1,0,1,103
3,20,2,0,1,102
4,20,2,0,2,102
5,20,4,0,3,101
6,20,4,0,3,100
7,20,6,0,5,99
8,20,6,5,5,98
