1,1,4,4,2,79
2,1,4,5,4,79
3,1,6,6,4,78
4,1,7,7,5,77
5,1,8,7,6,77
6,1,8,7,6,76
7,1,8,7,6,76
8,1,8,7,6,77
1,2,4,4,2,80
2,2,4,5,4,80
3,2,6,6,4,79
4,2,7,7,5,79
5,2,8,7,6,78
6,2,8,0,6,78
7,2,8,7,6,78
8,2,8,7,6,79
1,3,4,4,2,81
2,3,4,4,3,81
3,3,6,5,4,80
4,3,6,0,4,80
5,3,7,0,5,80
6,3,7,0,5,80
7,3,7,7,5,80
8,3,7,7,5,80
1,4,4,4,2,82
2,4,4,4,2,82
3,4,4,0,4,82
4,4,6,0,4,82
5,4,7,0,5,82
6,4,7,0,5,82
7,4,7,0,5,82
8,4,7,7,5,82
1,5,3,3,2,83
2,5,4,4,2,83
3,5,4,0,4,83
4,5,6,0,4,83
5,5,7,0,5,83
6,5,7,0,5,84
7,5,7,0,5,84
8,5,7,6,5,84
1,6,3,3,2,84
2,6,4,4,2,84
3,6,4,0,4,84
4,6,6,0,4,85
5,6,7,0,5,85
6,6,7,0,5,85
7,6,7,0,5,86
8,6,7,6,5,86
1,7,3,3,2,85
2,7,4,4,2,85
3,7,4,0,3,86
4,7,5,0,4,86
5,7,7,0,5,87
6,7,7,0,5,87
7,7,7,0,5,87
8,7,7,6,5,87
1,8,3,3,2,86
2,8,4,0,2,86
3,8,4,0,3,87
4,8,5,0,4,87
5,8,6,0,5,88
6,8,7,0,5,89
7,8,7,0,5,89
8,8,7,6,5,89
1,9,3,3,2,86
2,9,3,3,2,87
3,9,4,0,3,88
4,9,5,0,4,88
5,9,6,0,5,89
6,9,7,0,5,90
7,9,7,0,5,91
8,9,7,6,5,91
1,10,3,3,2,87
2,10,3,3,2,88
3,10,4,0,3,88
4,10,5,0,4,89
5,10,6,0,5,90
6,10,7,0,5,92
7,10,6,0,5,92
8,10,6,5,5,93
1,11,3,3,2,87
2,11,3,0,2,88
3,11,4,0,3,89
4,11,4,0,3,90
5,11,5,0,4,91
6,11,6,0,5,92
7,11,6,0,5,94
8,11,6,5,5,94
1,12,3,3,2,88
2,12,3,3,2,88
3,12,4,0,2,89
4,12,4,0,3,90
5,12,5,0,4,91
6,12,6,0,5,93
7,12,6,0,5,94
8,12,6,5,5,96
1,13,3,3,1,88
2,13,3,0,2,89
3,13,3,0,2,89
4,13,4,0,3,90
5,13,5,0,4,91
6,13,6,0,5,93
7,13,6,0,5,94
8,13,6,5,5,96
1,14,2,2,1,103
2,14,2,0,1,102
3,14,2,0,2,102
4,14,4,0,3,101
5,14,4,0,3,100
6,14,6,0,5,99
7,14,6,0,5,98
8,14,6,5,5,98
1,15,1,1,1,104
2,15,2,2,1,103
3,15,2,0,2,102
4,15,4,0,3,102
5,15,4,0,3,101
6,15,6,0,5,100
7,15,6,0,5,99
8,15,6,5,5,99
1,16,1,1,1,104
2,16,2,1,1,104
3,16,2,0,2,103
4,16,4,0,3,102
5,16,4,0,3,102
6,16,5,0,4,101
7,16,6,5,5,101
8,16,6,5,5,101
1,17,1,1,1,105
2,17,2,1,1,104
3,17,2,0,2,104
4,17,3,0,3,103
5,17,4,0,3,103
6,17,5,0,4,103
7,17,6,4,5,102
8,17,6,4,5,102
1,18,1,1,1,105
2,18,2,0,1,105
3,18,2,0,2,105
4,18,3,0,3,104
5,18,4,0,3,104
6,18,4,0,3,104
7,18,5,4,5,104
8,18,5,4,5,104
1,19,1,1,1,106
2,19,1,0,1,106
3,19,2,0,2,106
4,19,2,0,2,105
5,19,3,0,3,105
6,19,4,0,3,105
7,19,5,0,4,105
8,19,5,4,5,105
1,20,1,1,1,107
2,20,1,0,1,107
3,20,2,0,1,107
4,20,2,0,2,107
5,20,3,0,3,107
6,20,4,0,3,107
7,20,5,0,4,107
8,20,5,4,5,107
