1,1,9,8,7,39
2,1,9,8,7,39
3,1,9,8,7,39
4,1,8,8,7,39
5,1,6,6,4,40
6,1,4,4,4,40
7,1,3,3,2,41
8,1,2,3,2,30
1,2,8,8,7,41
2,2,8,8,7,41
3,2,8,8,7,41
4,2,8,8,7,41
5,2,5,5,4,41
6,2,4,0,4,41
7,2,3,3,2,41
8,2,2,2,2,41
1,3,8,8,7,42
2,3,8,8,7,42
3,3,8,8,7,42
4,3,8,0,7,42
5,3,5,0,4,42
6,3,4,0,4,42
7,3,3,4,3,42
8,3,2,2,2,42
1,4,8,8,7,44
2,4,8,7,7,44
3,4,8,0,7,44
4,4,8,0,7,44
5,4,5,0,4,43
6,4,4,0,4,43
7,4,3,0,3,42
8,4,2,2,2,42
1,5,8,7,7,46
2,5,8,7,7,46
3,5,8,0,7,46
4,5,8,0,7,45
5,5,5,0,4,44
6,5,4,0,4,43
7,5,3,0,3,43
8,5,2,2,2,42
1,6,8,7,7,46
2,6,8,7,7,48
3,6,8,0,7,47
4,6,8,0,7,45
5,6,5,0,4,44
6,6,4,0,4,44
7,6,3,0,3,43
8,6,2,2,2,43
1,7,8,7,7,46
2,7,8,7,7,47
3,7,8,0,7,47
4,7,8,0,7,45
5,7,5,0,4,44
6,7,4,0,4,44
7,7,3,0,3,43
8,7,2,2,2,43
1,8,8,7,7,46
2,8,8,0,7,46
3,8,8,0,7,46
4,8,8,0,7,45
5,8,5,0,4,45
6,8,4,0,4,44
7,8,3,0,3,43
8,8,2,2,2,43
1,9,8,7,7,45
2,9,8,7,7,45
3,9,8,0,7,45
4,9,7,0,6,45
5,9,5,0,4,44
6,9,4,0,4,44
7,9,3,0,2,44
8,9,2,2,2,43
1,10,8,7,7,45
2,10,8,7,7,45
3,10,8,0,7,45
4,10,7,0,5,44
5,10,5,0,4,44
6,10,4,0,4,44
7,10,3,0,2,44
8,10,2,2,2,43
1,11,8,7,7,44
2,11,8,0,7,44
3,11,8,0,7,44
4,11,7,0,5,44
5,11,5,0,4,44
6,11,4,0,4,44
7,11,3,0,2,43
8,11,2,2,2,43
1,12,8,8,7,44
2,12,8,7,7,44
3,12,8,0,7,44
4,12,7,0,5,44
5,12,5,0,4,44
6,12,3,0,3,44
7,12,3,0,2,43
8,12,2,2,2,43
1,13,6,5,6,56
2,13,6,0,6,56
3,13,6,0,6,56
4,13,5,0,5,56
5,13,4,0,4,56
6,13,3,0,3,56
7,13,2,0,2,56
8,13,1,1,1,56
1,14,6,5,6,57
2,14,6,0,6,57
3,14,6,0,6,57
4,14,5,0,5,57
5,14,4,0,4,57
6,14,2,0,3,57
7,14,2,0,2,57
8,14,1,1,1,57
1,15,6,5,6,58
2,15,6,5,6,58
3,15,6,0,6,58
4,15,4,0,5,58
5,15,3,0,3,58
6,15,2,0,3,58
7,15,2,0,2,58
8,15,0,0,1,58
1,16,6,4,6,60
2,16,6,4,6,60
3,16,6,0,6,59
4,16,4,0,4,59
5,16,3,0,3,59
6,16,2,0,3,59
7,16,2,1,2,59
8,16,0,0,1,59
1,17,5,4,6,61
2,17,5,4,6,61
3,17,5,0,6,61
4,17,4,0,4,60
5,17,2,0,3,60
6,17,2,0,2,60
7,17,1,1,2,60
8,17,0,0,1,60
1,18,5,4,6,62
2,18,5,0,6,62
3,18,5,0,6,62
4,18,4,0,4,62
5,18,2,0,3,61
6,18,2,0,2,61
7,18,1,1,2,61
8,18,0,0,0,60
1,19,5,3,6,64
2,19,5,0,6,63
3,19,5,0,6,63
4,19,3,0,4,63
5,19,2,0,3,62
6,19,1,0,2,62
7,19,1,0,1,62
8,19,0,0,0,61
1,20,5,3,6,65
2,20,5,0,6,65
3,20,5,0,6,64
4,20,3,0,4,64
5,20,2,0,3,63
6,20,1,0,2,63
7,20,1,0,1,62
8,20,0,0,0,62
