1,1,2,2,2,106
2,1,2,2,2,106
3,1,2,2,2,105
4,1,4,3,4,105
5,1,4,4,4,87
6,1,5,5,4,86
7,1,5,5,5,86
8,1,6,5,5,85
1,2,2,2,2,106
2,2,2,2,2,106
3,2,3,3,4,105
4,2,4,3,4,104
5,2,4,3,4,104
6,2,5,0,5,87
7,2,6,5,5,87
8,2,7,6,6,86
1,3,2,2,2,107
2,3,3,3,3,106
3,3,4,3,4,105
4,3,4,0,4,104
5,3,4,0,4,103
6,3,7,0,6,89
7,3,7,6,6,89
8,3,7,6,6,88
1,4,2,2,2,107
2,4,3,2,3,107
3,4,4,0,4,106
4,4,4,0,4,105
5,4,5,0,5,103
6,4,6,0,6,101
7,4,7,0,6,91
8,4,7,6,6,90
1,5,1,0,3,120
2,5,3,2,4,107
3,5,4,0,4,106
4,5,4,0,4,105
5,5,6,0,5,103
6,5,6,0,6,101
7,5,6,0,6,98
8,5,7,6,6,93
1,6,2,0,3,120
2,6,2,0,3,120
3,6,4,0,4,107
4,6,5,0,5,106
5,6,6,0,5,104
6,6,6,0,6,102
7,6,6,0,6,98
8,6,7,6,6,96
1,7,2,0,3,120
2,7,2,0,3,120
3,7,2,0,3,120
4,7,3,0,5,120
5,7,5,0,5,106
6,7,6,0,6,103
7,7,6,0,6,99
8,7,7,6,6,97
1,8,2,0,3,120
2,8,2,0,3,120
3,8,3,0,5,120
4,8,4,0,5,120
5,8,4,0,5,120
6,8,5,0,5,106
7,8,6,0,6,103
8,8,6,5,6,101
1,9,2,0,3,120
2,9,3,1,4,120
3,9,3,0,5,120
4,9,4,0,5,120
5,9,4,0,5,120
6,9,4,0,5,120
7,9,5,0,5,107
8,9,5,4,5,105
1,10,2,1,3,120
2,10,3,2,5,120
3,10,4,0,5,120
4,10,4,0,5,120
5,10,4,0,5,120
6,10,4,0,5,120
7,10,4,0,5,120
8,10,4,2,5,120
1,11,2,1,3,120
2,11,3,0,5,120
3,11,4,0,5,120
4,11,4,0,5,120
5,11,4,0,5,120
6,11,4,0,5,120
7,11,4,0,5,120
8,11,4,2,5,120
1,12,2,1,3,120
2,12,3,2,5,120
3,12,4,0,5,120
4,12,4,0,5,120
5,12,4,0,5,120
6,12,4,0,5,120
7,12,4,0,5,120
8,12,3,2,5,120
1,13,2,0,3,120
2,13,3,0,4,120
3,13,3,0,5,120
4,13,4,0,5,120
5,13,4,0,5,120
6,13,4,0,5,120
7,13,4,0,5,120
8,13,3,2,5,120
1,14,2,1,3,120
2,14,2,0,3,120
3,14,3,0,5,120
4,14,3,0,5,120
5,14,3,0,5,120
6,14,3,0,5,120
7,14,3,0,5,120
8,14,2,1,3,120
1,15,2,1,3,120
2,15,2,1,3,120
3,15,2,0,3,120
4,15,3,0,4,120
5,15,3,0,4,120
6,15,3,0,4,120
7,15,2,0,3,120
8,15,2,0,3,120
1,16,2,1,3,120
2,16,2,0,3,120
3,16,2,0,3,120
4,16,2,0,3,120
5,16,2,0,3,120
6,16,2,0,3,120
7,16,2,0,3,120
8,16,2,0,3,120
1,17,1,0,2,120
2,17,2,0,3,120
3,17,2,0,3,120
4,17,2,0,3,120
5,17,2,0,3,120
6,17,2,0,3,120
7,17,2,0,3,120
8,17,2,0,3,120
1,18,1,0,2,120
2,18,1,0,2,120
3,18,1,0,3,120
4,18,1,0,3,120
5,18,1,0,3,120
6,18,1,0,3,120
7,18,1,0,3,120
8,18,1,0,3,120
1,19,1,0,1,120
2,19,1,0,2,120
3,19,1,0,2,120
4,19,1,0,2,120
5,19,1,0,2,120
6,19,1,0,2,120
7,19,1,0,2,120
8,19,1,0,2,120
1,20,1,0,1,120
2,20,1,0,1,120
3,20,1,0,1,120
4,20,1,0,2,120
5,20,1,0,2,120
6,20,1,0,2,120
7,20,1,0,2,120
8,20,1,0,1,120
