1,1,3,3,3,85
2,1,3,3,3,85
3,1,3,3,3,85
4,1,4,4,3,85
5,1,4,4,3,84
6,1,4,4,4,84
7,1,4,4,4,83
8,1,4,5,4,82
1,2,3,3,3,85
2,2,4,4,3,85
3,2,4,4,3,85
4,2,4,4,4,85
5,2,4,4,4,85
6,2,4,0,4,84
7,2,5,4,4,83
8,2,6,5,5,82
1,3,3,3,3,86
2,3,4,4,3,86
3,3,4,4,4,86
4,3,4,0,4,86
5,3,4,0,4,85
6,3,6,0,5,85
7,3,6,5,5,84
8,3,6,5,5,83
1,4,4,4,3,86
2,4,4,4,3,86
3,4,4,0,4,86
4,4,4,0,4,86
5,4,6,0,5,86
6,4,6,0,5,86
7,4,6,0,5,85
8,4,7,6,6,84
1,5,4,4,3,86
2,5,4,4,4,87
3,5,4,0,4,87
4,5,6,0,5,87
5,5,6,0,5,88
6,5,7,0,6,87
7,5,7,0,6,87
8,5,7,7,7,85
1,6,4,4,3,87
2,6,4,4,4,87
3,6,5,0,5,87
4,6,6,0,5,88
5,6,7,0,6,89
6,6,7,0,6,89
7,6,7,0,7,89
8,6,7,6,7,88
1,7,3,3,3,104
2,7,4,4,4,87
3,7,6,0,5,88
4,7,6,0,5,89
5,7,7,0,6,90
6,7,7,0,6,91
7,7,7,0,6,92
8,7,7,6,6,91
1,8,3,2,3,105
2,8,4,0,4,104
3,8,6,0,5,88
4,8,6,0,5,89
5,8,7,0,6,90
6,8,7,0,6,92
7,8,7,0,6,95
8,8,7,6,6,96
1,9,4,4,4,105
2,9,4,4,4,105
3,9,5,0,4,104
4,9,6,0,6,102
5,9,7,0,6,90
6,9,7,0,6,92
7,9,7,0,6,95
8,9,7,6,6,95
1,10,4,3,4,106
2,10,4,4,4,105
3,10,5,0,4,104
4,10,6,0,6,103
5,10,6,0,6,102
6,10,7,0,6,100
7,10,7,0,6,92
8,10,7,6,6,92
1,11,4,3,4,107
2,11,4,0,4,106
3,11,4,0,4,105
4,11,6,0,6,104
5,11,6,0,6,103
6,11,6,0,6,102
7,11,6,0,6,101
8,11,7,6,6,90
1,12,3,2,3,120
2,12,4,3,4,107
3,12,4,0,4,107
4,12,6,0,6,106
5,12,6,0,6,105
6,12,6,0,6,104
7,12,6,0,6,104
8,12,6,5,6,104
1,13,3,2,3,120
2,13,3,0,4,120
3,13,3,0,4,120
4,13,4,0,5,120
5,13,5,0,5,120
6,13,6,0,6,107
7,13,6,0,6,107
8,13,6,5,6,106
1,14,3,2,4,120
2,14,3,0,4,120
3,14,3,0,4,120
4,14,4,0,5,120
5,14,5,0,5,120
6,14,5,0,5,120
7,14,5,0,5,120
8,14,5,3,5,120
1,15,3,2,4,120
2,15,3,2,4,120
3,15,3,0,4,120
4,15,5,0,5,120
5,15,5,0,5,120
6,15,5,0,5,120
7,15,5,0,5,120
8,15,5,3,5,120
1,16,3,2,4,120
2,16,3,2,4,120
3,16,4,0,5,120
4,16,5,0,5,120
5,16,5,0,5,120
6,16,5,0,5,120
7,16,5,3,5,120
8,16,5,3,5,120
1,17,3,2,4,120
2,17,3,2,4,120
3,17,4,0,5,120
4,17,5,0,5,120
5,17,5,0,5,120
6,17,5,0,5,120
7,17,5,3,5,120
8,17,5,3,5,120
1,18,3,2,4,120
2,18,3,0,4,120
3,18,4,0,5,120
4,18,5,0,5,120
5,18,5,0,5,120
6,18,5,0,5,120
7,18,5,3,5,120
8,18,5,3,5,120
1,19,3,2,4,120
2,19,3,0,4,120
3,19,4,0,5,120
4,19,5,0,5,120
5,19,5,0,5,120
6,19,5,0,5,120
7,19,5,0,5,120
8,19,5,3,5,120
1,20,3,2,4,120
2,20,3,0,4,120
3,20,3,0,4,120
4,20,4,0,5,120
5,20,5,0,5,120
6,20,5,0,5,120
7,20,5,0,5,120
8,20,5,3,5,120
