1,1,1,1,1,120
2,1,1,1,1,120
3,1,1,1,1,120
4,1,2,1,2,107
5,1,2,2,2,106
6,1,2,2,2,106
7,1,2,2,2,105
8,1,3,3,3,105
1,2,1,1,1,120
2,2,1,1,1,120
3,2,2,1,2,120
4,2,2,2,2,107
5,2,2,2,2,107
6,2,2,0,2,106
7,2,3,3,3,105
8,2,4,3,3,105
1,3,1,1,1,120
2,3,2,1,2,120
3,3,2,1,2,120
4,3,2,0,2,120
5,3,3,0,3,107
6,3,3,0,3,106
7,3,4,3,4,105
8,3,4,3,4,104
1,4,2,1,2,120
2,4,2,1,2,120
3,4,2,0,3,120
4,4,2,0,3,120
5,4,3,0,3,107
6,4,4,0,4,106
7,4,4,0,4,105
8,4,4,3,4,104
1,5,2,1,3,120
2,5,2,1,3,120
3,5,2,0,3,120
4,5,2,0,3,120
5,5,2,0,3,120
6,5,4,0,4,106
7,5,4,0,4,105
8,5,5,4,5,103
1,6,2,1,3,120
2,6,2,1,3,120
3,6,2,0,3,120
4,6,3,0,3,120
5,6,3,0,3,120
6,6,5,0,5,107
7,6,5,0,5,105
8,6,6,5,5,103
1,7,2,1,3,120
2,7,3,1,3,120
3,7,3,0,3,120
4,7,4,0,4,120
5,7,4,0,5,120
6,7,4,0,5,120
7,7,5,0,5,106
8,7,6,5,5,103
1,8,3,1,3,120
2,8,3,0,3,120
3,8,4,0,5,120
4,8,4,0,5,120
5,8,4,0,5,120
6,8,4,0,5,120
7,8,5,0,5,107
8,8,6,5,5,103
1,9,3,1,3,120
2,9,4,2,5,120
3,9,4,0,5,120
4,9,4,0,5,120
5,9,4,0,5,120
6,9,4,0,5,120
7,9,4,0,5,120
8,9,6,4,5,105
1,10,3,1,3,120
2,10,4,3,5,120
3,10,4,0,5,120
4,10,4,0,5,120
5,10,4,0,5,120
6,10,4,0,5,120
7,10,4,0,5,120
8,10,5,4,5,106
1,11,3,1,3,120
2,11,4,0,5,120
3,11,4,0,5,120
4,11,4,0,5,120
5,11,4,0,5,120
6,11,4,0,5,120
7,11,4,0,5,120
8,11,4,2,5,120
1,12,3,1,3,120
2,12,4,2,5,120
3,12,4,0,5,120
4,12,4,0,5,120
5,12,4,0,5,120
6,12,4,0,5,120
7,12,4,0,5,120
8,12,4,3,5,120
1,13,3,1,3,120
2,13,4,0,5,120
3,13,4,0,5,120
4,13,4,0,5,120
5,13,4,0,5,120
6,13,4,0,5,120
7,13,4,0,5,120
8,13,4,2,5,120
1,14,2,1,3,120
2,14,3,0,3,120
3,14,4,0,5,120
4,14,4,0,5,120
5,14,4,0,5,120
6,14,4,0,5,120
7,14,4,0,4,120
8,14,3,1,3,120
1,15,2,1,3,120
2,15,2,1,3,120
3,15,3,0,3,120
4,15,3,0,3,120
5,15,3,0,3,120
6,15,3,0,3,120
7,15,3,0,3,120
8,15,2,1,3,120
1,16,2,1,3,120
2,16,2,1,3,120
3,16,2,0,3,120
4,16,2,0,3,120
5,16,2,0,3,120
6,16,2,0,3,120
7,16,2,1,3,120
8,16,2,1,3,120
1,17,2,1,3,120
2,17,2,1,3,120
3,17,2,0,3,120
4,17,2,0,3,120
5,17,2,0,3,120
6,17,2,0,3,120
7,17,2,1,3,120
8,17,2,1,3,120
1,18,2,1,2,120
2,18,2,0,2,120
3,18,2,0,3,120
4,18,2,0,3,120
5,18,2,0,3,120
6,18,2,0,3,120
7,18,2,1,2,120
8,18,2,1,2,120
1,19,1,1,1,120
2,19,2,0,2,120
3,19,2,0,2,120
4,19,2,0,2,120
5,19,2,0,2,120
6,19,2,0,2,120
7,19,2,0,2,120
8,19,2,1,2,120
1,20,1,1,1,120
2,20,1,0,1,120
3,20,1,0,1,120
4,20,1,0,1,120
5,20,1,0,1,120
6,20,1,0,1,120
7,20,1,0,1,120
8,20,1,1,1,120
