1,1,0,0,0,5
2,1,0,0,0,5
3,1,0,0,0,5
4,1,0,0,0,5
5,1,0,0,0,5
6,1,0,0,0,5
7,1,0,0,0,5
8,1,0,0,0,5
1,2,0,0,0,5
2,2,0,0,0,5
3,2,0,0,0,5
4,2,0,0,0,5
5,2,0,0,0,5
6,2,0,0,0,5
7,2,0,0,0,5
8,2,0,0,0,5
1,3,0,0,0,5
2,3,0,0,0,5
3,3,0,0,0,5
4,3,0,0,0,5
5,3,0,0,0,5
6,3,0,0,0,5
7,3,0,0,0,5
8,3,0,0,0,5
1,4,0,0,0,5
2,4,0,0,0,5
3,4,0,0,0,5
4,4,0,0,0,5
5,4,0,0,0,5
6,4,0,0,0,5
7,4,0,0,0,5
8,4,0,0,0,5
1,5,0,0,0,6
2,5,0,0,0,6
3,5,0,0,0,5
4,5,0,0,0,5
5,5,0,0,0,5
6,5,0,0,0,5
7,5,0,0,0,5
8,5,0,0,0,5
1,6,0,0,0,6
2,6,0,0,0,6
3,6,0,0,0,6
4,6,0,0,0,6
5,6,0,0,0,5
6,6,0,0,0,5
7,6,0,0,0,5
8,6,0,0,0,5
1,7,0,0,0,6
2,7,0,0,0,6
3,7,0,0,0,6
4,7,0,0,0,6
5,7,0,0,0,6
6,7,0,0,0,6
7,7,0,0,0,5
8,7,0,0,0,5
1,8,0,0,0,6
2,8,0,0,0,6
3,8,0,0,0,6
4,8,0,0,0,6
5,8,0,0,0,6
6,8,0,0,0,6
7,8,0,0,0,6
8,8,0,0,0,6
1,9,0,0,0,17
2,9,0,0,0,17
3,9,0,0,0,6
4,9,0,0,0,6
5,9,0,0,0,6
6,9,0,0,0,6
7,9,0,0,0,6
8,9,0,0,0,6
1,10,0,0,0,17
2,10,0,0,0,17
3,10,0,0,0,17
4,10,0,0,0,17
5,10,0,0,0,17
6,10,0,0,0,6
7,10,0,0,0,6
8,10,0,0,0,7
1,11,0,0,0,17
2,11,0,0,0,17
3,11,0,0,0,17
4,11,0,0,0,17
5,11,0,0,0,17
6,11,0,0,0,17
7,11,0,0,0,17
8,11,0,0,0,7
1,12,0,0,0,18
2,12,0,0,0,18
3,12,0,0,0,17
4,12,0,0,0,17
5,12,0,0,0,17
6,12,0,0,0,17
7,12,0,0,0,17
8,12,0,0,0,16
1,13,0,0,0,18
2,13,0,0,0,18
3,13,0,0,0,18
4,13,0,0,0,18
5,13,0,0,0,18
6,13,0,0,0,17
7,13,0,0,0,17
8,13,0,0,0,17
1,14,0,0,0,18
2,14,0,0,0,18
3,14,0,0,0,18
4,14,0,0,0,18
5,14,0,0,0,18
6,14,0,0,0,18
7,14,0,0,0,18
8,14,0,0,0,18
1,15,0,0,0,18
2,15,0,0,0,18
3,15,0,0,0,18
4,15,0,0,0,18
5,15,0,0,0,18
6,15,0,0,0,18
7,15,0,0,0,18
8,15,0,0,0,19
1,16,0,0,0,18
2,16,0,0,0,18
3,16,0,0,0,18
4,16,0,0,0,18
5,16,0,0,0,18
6,16,0,0,0,18
7,16,0,0,0,19
8,16,0,0,0,19
1,17,0,0,0,29
2,17,0,0,0,29
3,17,0,0,0,29
4,17,0,0,0,29
5,17,0,0,0,29
6,17,0,0,0,28
7,17,0,0,0,28
8,17,0,0,0,27
1,18,0,0,0,29
2,18,0,0,0,29
3,18,0,0,0,29
4,18,0,0,0,29
5,18,0,0,0,29
6,18,0,0,0,29
7,18,0,0,0,28
8,18,0,0,0,28
1,19,0,0,0,29
2,19,0,0,0,29
3,19,0,0,0,29
4,19,0,0,0,29
5,19,0,0,0,29
6,19,0,0,0,29
7,19,0,0,0,29
8,19,0,0,0,28
1,20,0,0,0,29
2,20,0,0,0,29
3,20,0,0,0,29
4,20,0,0,0,29
5,20,0,0,0,29
6,20,0,0,0,29
7,20,0,0,0,29
8,20,0,0,0,29
